user_id,user,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x5558312,JohnBoozman,2018-10-11T21:15:54Z,x1050495230376665088,20,7,Thank you both for your partnership on this. It’s critically important @ArlingtonNatl is able to accommodate future #veterans who qualify for burial or inurnment at America’s premier military cemetery. Working to secure the future of this hallowed ground is an honor &amp; privilege. https://t.co/MyHAVXvtFi,9,0.333333333,2018-11-18T16:27:00Z,0,0,"","",
x237770636,JohnCarneyDE,2018-09-29T16:37:49Z,x1046076590772367360,11,8,"Earlier this year, I held a roundtable on the risks of offshore drilling with @USInterior Deputy Secretary David Bernhardt, who encouraged Delawareans to write letters and to make their voices heard on offshore drilling.

⬇️ Send your letter #netde https://t.co/3hn0hMemh3",1,0.052631579,2018-11-18T16:27:00Z,0,0,"","",
x36362259,JohnClaytonNFL,2018-10-26T12:00:48Z,x1055791349855850496,13,2,Game of Week – Drw Brees All Day https://t.co/GOdq2wUIPS https://t.co/OQTpWACCkT,4,0.266666667,2018-11-18T16:27:00Z,0,0,"","",
x13218102,JohnCornyn,2018-11-09T23:27:19Z,x1061037550012452864,63,23,"The new Texas Live! entertainment facility will create approximately 1,100 permanent jobs in Arlington—good news for the Texas economy. Thanks, Mayor Jeff Williams, for showing me around this afternoon. https://t.co/jQzFbWXTEj",47,0.546511628,2018-11-18T16:27:00Z,0,0,"","",
x231175831,johnelway,2016-03-06T16:48:06Z,x706521751769878528,12263,6432,Peyton was everything we thought he was and even more - for our team &amp; community. What an AMAZING career &amp; we're thankful he was a Bronco!!,270,0.014442364,2018-11-18T15:33:00Z,0,0,"","",
x18020081,JohnKasich,2018-10-13T13:35:02Z,x1051104025431683073,341,37,"Explorers. Innovators. Leaders.
 
You can find it all here in Ohio.
 
So proud to call Neil Armstrong one of our own! https://t.co/VylzVR8FBS",15,0.03968254,2018-11-18T16:27:00Z,0,0,"","",
x32140588,Jpdabrams,2018-05-02T18:18:58Z,x991743869162225665,14,2,"Thanks @shamblanderson, for sharing an introspective ATPM quote from @AndreRoyo in New Sentences. Looking forward to your book. 
https://t.co/icD6aNKJEL",1,0.0625,2018-11-18T16:27:00Z,0,0,"","",
x126049514,JustinVerrier,2018-10-02T21:52:54Z,x1047243048751529989,87,24,LeBron is in Kobe’s old stall(s) 👀 https://t.co/bPfLINwHpv,5,0.045045045,2018-11-18T16:27:00Z,0,0,"","",
x35069260,katienolan,2018-11-05T22:07:52Z,x1059568001849139201,1519,44,"New look @AroundtheHorn debuting on ESPN now. On Wednesday, I saw @TonyReali come to work, tape that day's ATH, leave to trick-or-treat with his family, and then come BACK to the studio to keep rehearsing this new show. Tune in and support that man.",23,0.014715291,2018-11-18T15:33:00Z,0,0,"","",
x54978190,kevinarnovitz,2018-01-06T20:14:56Z,x949736058853367808,32,8,"Stellar back-to-back eats in Sacramento: @CanonEastSac on Thursday, then an annual pilgrimage to Billy Ngo's usual magic at @krusacramento last night. Tonight: Some of the best arena food in the NBA at @Golden1Center for Kings-Nugs.",6,0.15,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:54Z
x35355156,KevinOConnorNBA,2018-11-04T01:21:38Z,x1058891992296390657,1472,126,Victor Oladipo is a monster. I remain blown away by his development.,23,0.014392991,2018-11-18T16:27:00Z,0,0,"","",
x50756605,kirkgoldsberry,2017-03-08T15:26:52Z,x839497652496711680,301,99,"Congrats, Dirk! Never needed too many colors for his shot charts... https://t.co/ifVqD69oQN",6,0.015,2018-11-18T16:27:00Z,0,0,"","",
x41023170,KNegandhiESPN,2018-11-07T19:09:27Z,x1060247879774822400,6,0,Damn. This is terrible news. I saw Carlos recently. He was a good man who loved his family. I feel so bad for his family. https://t.co/eTbndNFWig,0,0,2018-11-18T16:27:00Z,0,0,"","",
x19124075,kpatra,2018-10-19T12:40:45Z,x1053264689281544192,143,15,"I’d argue this is the week to move on from Mike McCoy. 

10 days till next game vs. 49ers. Bye week after. 

Don’t wait till the bye. Give Leftwich a week to get his feet wet then spend the bye fully installing his plan. https://t.co/HgiSVFTgoJ",12,0.075949367,2018-11-18T16:27:00Z,0,0,"","",
x19252079,kpelton,2018-11-14T19:19:29Z,x1062787118982819841,3,0,This week's @peltoncast previews a key Seahawks-Packers matchup on Thursday Night Football that seems to fit how Seattle wants to run offense (emphasis on run): https://t.co/8y3xd9ChVA,0,0,2018-11-18T16:27:00Z,0,0,"","",
x432895323,LindseyGrahamSC,2018-11-03T18:47:56Z,x1058792911251365888,2094,380,Awesome day in #DeathValley with friends watching dominating performance by ⁦@ClemsonFB⁩ #GoTigers ⁦@henrymcmaster⁩ ⁦@SenatorTimScott⁩ ⁦@nikkihaley⁩ ⁦@RepJeffDuncan⁩ ⁦@PamelaEvette⁩ ⁦@ClemsonPrez⁩ https://t.co/zCoqDhRPr7,429,0.173403395,2018-11-18T16:27:00Z,0,0,"","",
x18061669,lisamurkowski,2018-10-25T21:23:35Z,x1055570593507098625,30,4,I’m always thankful for the chance to sit down with city leaders to talk through some of the work I’m doing in D.C. and to get updates on the most pressing needs they’re seeing at a local level. https://t.co/M63mND6Zvz,11,0.323529412,2018-11-18T16:27:00Z,0,0,"","",
x27649623,MarcJSpearsESPN,2018-11-10T00:55:19Z,x1061059696641994752,20,5,"Hornets say Kemba Walker has mid back tightness, but will be available to return.",4,0.16,2018-11-18T15:33:00Z,0,0,"","",
x15745368,marcorubio,2018-11-07T05:44:23Z,x1060045278684811265,13466,2613,"Bill Nelson has conceded to our new Senator &amp; my new colleague @ScottforFlorida. What exactly is CNN &amp; other outlets waiting for to call the race? We don’t need CNN to swear him in to the Senate,but its kind of annoying anyways.",1142,0.071024317,2018-11-18T16:27:00Z,0,0,"","",
x24478346,MarcSesslerNFL,2018-11-02T21:52:20Z,x1058476931518148608,57,3,"Congratulations to @Gil_Brandt, who always takes the time, whenever we see him, to talk football and life and history. A wonderful guy. Deserving of all that is heaidng his way. https://t.co/MXrc1ata3m",1,0.016666667,2018-11-18T16:27:00Z,0,0,"","",
x334468453,MarkJackson13,2018-02-25T09:36:57Z,x967694899897294849,19,1,https://t.co/q50TdAPs98 ...Great seeing u Legend!,0,0,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:50Z
x41651800,markschlereth,2018-11-04T21:08:33Z,x1059190687428558849,9,0,DT on the bubble screen!,2,0.222222222,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:44Z
x7429102,MarkWarner,2018-10-12T18:50:17Z,x1050820969651163137,158,50,Mourning the loss of these Virginians today. My office is here to help as communities across Virginia recover from the damage caused by Tropical Storm Michael. https://t.co/OVH5dXfkwI,3,0.014423077,2018-11-18T16:27:00Z,0,0,"","",
x1099199839,MartinHeinrich,2018-09-05T13:27:37Z,x1037331416936341505,50,19,"This is a victory for public access and the people of New Mexico. Thanks to folks like AG @HectorBalderas, and local residents like Ed Olona for making this victory possible! https://t.co/k0ogDcg3wJ",0,0,2018-11-18T16:27:00Z,0,0,"","",
x18023868,MassGovernor,2018-10-26T20:00:36Z,x1055912098277023748,15,4,"FRONT PAGE NEWS: Gov. Charlie Baker and @MassHHS Secretary Marylou Sudders come to Lynn to announce more funds to battle opioid addiction

Read more in today's @itemlive: https://t.co/MACIrRe6JE https://t.co/OMfXyKGjKq",6,0.315789474,2018-11-18T16:27:00Z,0,0,"","",
x20899023,MatthewBerryTMR,2018-10-02T01:43:54Z,x1046938796070191105,750,73,Caption this. https://t.co/K1cemhZPCx,147,0.178614824,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:41Z
x92186819,maziehirono,2018-09-04T14:57:46Z,x1036991718565052418,4893,2399,"No matter what Chairman Grassley claims, Judge Kavanaugh himself said that his years as White House Staff Secretary were the ""most interesting and in many ways among the most instructive"" to his experience on the bench. And they are hiding those records from the American people. https://t.co/PQPmfGm6Ju",429,0.058831596,2018-11-18T16:27:00Z,0,0,"","",
x339822881,McConnellPress,2018-10-10T19:25:48Z,x1050105133097472001,8,3,.@SurfKYNews reports: Rough River Residents Won't Be Charged Engineers Fees thanks to @senatemajldr Mitch McConnell who secured a measure in the water infrastructure bill prohibiting the @USACEHQ from collecting these fees from impacted Kentuckians. https://t.co/eZPn4v30oz https://t.co/KKhO07PmiH,4,0.363636364,2018-11-18T16:27:00Z,0,0,"","",
x115597898,McShay13,2018-09-15T16:30:46Z,x1041001387126022144,5,0,"Great work, Jim! https://t.co/tLconBgzkh",2,0.4,2018-11-18T15:33:00Z,0,0,"","",
x22494516,mcten,2018-11-04T04:17:39Z,x1058936288810721280,56,15,The Lakers' 20-point 4th Q lead is down to 6 with 3:34 remaining here in the 4th Q. LA has 6 of its 19 turnovers in the quarter.,10,0.14084507,2018-11-18T15:33:00Z,0,0,"","",
x16228398,mcuban,2018-07-04T18:35:49Z,x1014578544326963200,3101,540,So ?  Our smartest NBA move of the last decade was to extend the calendar days of the schedule to minimize B2Bs and 4 in 5s.  Playoff schedules can be similarly adjusted/optimized for distance when necessary https://t.co/9FGTQfwsA7,210,0.057676463,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:37Z
x17857868,mdotbrown,2018-11-06T05:12:19Z,x1059674819665391616,115,14,"Derrick Rose is like finding $50 in an old pair of jeans. But once you’ve spent it, they’re just an old pair of jeans.",8,0.062015504,2018-11-18T16:27:00Z,0,0,"","",
x242797777,MEGovernorNews,2014-05-12T14:58:32Z,x465868633583779841,2,1,"News: LePage Administration Begins Blocking EBT Use at ATMs in Liquor Stores, Strip Clubs and Bars: For Immedi... http://t.co/vTOhulqaZe",0,0,2018-11-18T16:27:00Z,0,0,"","",
x110445334,megynkelly,2018-10-02T00:49:45Z,x1046925165693624320,20163,5943,"Due process is not misogynistic. It happens to be the bedrock of our legal system. Ms. Swetnick was just on NBC changing her story dramatically from her sworn declaration. When an accuser has credibility issues, the A. is not to shame those who recognize it. https://t.co/FpiAigEXWn",1245,0.047690186,2018-11-18T16:27:00Z,0,0,"","",
x91208190,MelKiperESPN,2018-04-11T02:05:09Z,x983888654937583616,76,6,I'll be on SportsCenter All-Access talking about my three-round mock draft when this Yankees-Red Sox game ends. https://t.co/IzfD52RObj,32,0.390243902,2018-11-18T15:33:00Z,0,0,"","",
x21231815,merrilhoge,2018-10-03T17:35:46Z,x1047540726207315968,29,7,"What great vision both these men had.  They told stories about football, supported by great film!! Brilliant! #Findaway https://t.co/Tyntf3ySJC",1,0.027777778,2018-11-18T15:33:00Z,0,0,"","",
x101566422,michaelsmith,2018-03-04T19:14:02Z,x970376842480939052,0,0,@CapnShep @Shizzlacher now see aquemeni at 4 stands out to me. but it's cool. thats how rankings work everything cant be 1 lol,0,0,2018-11-18T16:27:00Z,0,0,"","",
x84353161,MichaelVick,2018-06-26T17:35:32Z,x1011664271829340162,2707,316,I want to thank everyone for all of the heartfelt birthday wishes. I am blessed and thankful beyond words. I'm going to make this 38th bday my best year yet! 🙏🏽 #V7 https://t.co/yqj1PALdM1,137,0.045319219,2018-11-18T15:33:00Z,0,0,"","",
x52529345,MichelleDBeadle,2018-08-18T04:42:43Z,x1030676340528168962,811,27,"Sometimes, I look at these machines and just sit, mouth agape, brain scrambled, doubting the science behind the magic.  This thing.  In that sky.  If you say so.     FIN.  (This thought brought to you by airplane candy.) https://t.co/YWpkyt28Uo",87,0.103818616,2018-11-18T16:27:00Z,0,0,"","",
x39556712,MikeBeebeAR,2014-05-05T20:35:39Z,x463416759353999360,3,9,Disaster Response Centers will open in the three additional counties later this week.,0,0,2018-11-18T16:27:00Z,0,0,"","",
x600463589,MikeCrapo,2018-09-04T22:35:51Z,x1037106998574292992,45,21,Judge Brett Kavanaugh’s qualifications are not in dispute. View my opening statement during @senjudiciary hearing to #ConfirmKavanaugh HERE: https://t.co/hZIWCt5Xsg,70,1.060606061,2018-11-18T16:27:00Z,0,0,"","",
x349297814,MikePereira,2018-10-25T23:20:43Z,x1055600068957429762,332,56,"In case you didn't hear, the first in-season firing of an NFL official happened earlier today…",107,0.275773196,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:47Z
x17958426,MikePradaSBN,2018-11-10T01:15:42Z,x1061064822895321088,13,2,Stunned that the Wizards thought they could focus for six minutes and zone out for the other 18. Never happens,0,0,2018-11-18T16:27:00Z,0,0,"","",
x95975081,minakimes,2018-11-15T19:29:25Z,x1063152007459016704,2163,214,#notmyMVP https://t.co/tmRtJjKhQQ,83,0.034917964,2018-11-18T15:33:00Z,0,0,"","",
x28870086,mortreport,2018-10-22T03:00:08Z,x1054205737436676096,276,29,These guys are athletic freaks #Chiefs #Obvious,12,0.039344262,2018-11-18T15:33:00Z,0,0,"","",
x465333646,NateDuncanNBA,2018-11-15T22:48:10Z,x1063202023867203585,6,1,#NBACast returns tonight for Warriors/Rockets. Follow on Twitch https://t.co/MZJKpQsTvg.  And re-live the best moment of last week's broadcast: https://t.co/CVYNPAJHRG,1,0.142857143,2018-11-18T16:27:00Z,0,0,"","",
x16017475,NateSilver538,2018-11-13T17:49:17Z,x1062402032521412608,1794,510,Big spike in the number of women in Congress after years of slow growth. https://t.co/aMapBhArYt https://t.co/LWURpgHI7n,51,0.022135416666666668,2018-11-24T09:30:00Z,0,0,,,
x19218763,Neil_Paine,2018-08-14T17:52:02Z,x1029425427209773058,45,21,"With today's announcement that @alo_oficial is leaving F1, we should appreciate just how great Alonso has been over the course of his career: https://t.co/FqVw5YO6Vt",2,0.03030303,2018-11-18T16:27:00Z,0,0,"","",
x10326832,neilabercrombie,2014-10-07T01:19:38Z,x519295953581273089,4,4,MOU signing &amp; blessing ceremony for a new mobile crane that allows us to establish an alternate port at Pearl Harbor http://t.co/5Qse74jfnq,1,0.125,2018-11-18T16:27:00Z,0,0,"","",
x12398782,netw3rk,2018-11-12T03:27:33Z,x1061822783087247360,469,22,brook’s career is wild. lots of guys say “I’m going to start shooting 3s” but very few actually manage to do it to say nothing of doing it at a high level.,13,0.026476578,2018-11-18T16:27:00Z,0,0,"","",
x34104616,nflcommish,2014-09-05T00:33:35Z,x507687955893596161,791,814,Here we go. Enjoy the season #Kickoff2014,771,0.480373832,2018-11-18T15:33:00Z,0,0,"","",
x234521957,notthefakeSVP,2018-11-01T01:52:11Z,x1057812515260981248,19115,2352,This man has married an absolute gem of a woman. https://t.co/Px2ZrmMhq0,84,0.003912983,2018-11-18T16:27:00Z,0,0,"","",
x232268199,NYGovCuomo,2018-10-12T17:53:39Z,x1050806720858066945,131,39,"Coming soon: 44 new electric vehicle charging ports in Rochester &amp; Buffalo! Expanding our EV infrastructure across the state will help us reduce greenhouse gas emissions and combat climate change. So far, NY has helped install 2,000 charging ports.
https://t.co/Kfs92zBBLP",90,0.529411765,2018-11-18T16:27:00Z,0,0,"","",
x142334996,OHPressSec,2016-08-12T19:17:05Z,x764178913425813504,1,0,The 1st #OhioExports interns made a lasting impact on global sales for small businesses. https://t.co/gfulF1z8w9 https://t.co/9QPnH4adEU,2,2,2018-11-18T16:27:00Z,0,0,"","",
x81411085,outsidethenba,2018-11-09T18:41:46Z,x1060965689631084549,4,2,"-sauce!
-the blazers are fun
-lou and harrell had a little disagreement here https://t.co/NcWH7RSegk",0,0,2018-11-18T16:27:00Z,0,0,"","",
x16963843,PabloTorre,2018-11-03T19:24:01Z,x1058801993844690945,482,34,I am here for Manu’s eFG takes https://t.co/9oiLO2YrPI,4,0.007751938,2018-11-18T16:27:00Z,0,0,"","",
x293131808,PattyMurray,2018-10-29T19:04:00Z,x1056985016918568966,112,38,"""These recent events have left me saddened. But what it hasn’t done is cause me to give up. We didn’t give up in 1992, &amp; so we can’t give up now.""

READ Senator Murray rallies everyone to keep fighting after Justice Kavanaugh's confirmation in @Refinery29: https://t.co/mr57IhRivx",21,0.14,2018-11-18T16:27:00Z,0,0,"","",
x32135704,peter_king,2018-10-29T06:54:27Z,x1056801420349853696,41,11,"From Los Angeles, my Week 8 Football Morning in America column is up: https://t.co/wwMSWNKtTZ https://t.co/h7XelH3We1",6,0.115384615,2018-11-18T11:13:00Z,1,0,"","",2018-11-18T20:37:56Z
x858716964,PFTCommenter,2018-11-12T14:58:39Z,x1061996703384043525,406,21,hey @bengals https://t.co/M8GDGRYWKg,8,0.018735363,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x1061748524168216576,punditratio,2018-11-17T18:21:56Z,x1063859800646328322,0,0,Congratulations @RealSkipBayless on your ratio of 0.71! This is the first time I've scored you. Be aware of your ratio with future tweets! https://t.co/ZpXfAEqGVX,0,0,2018-11-18T15:33:00Z,0,0,"","",
x41509142,Rachel__Nichols,2018-11-12T03:13:13Z,x1061819175167905792,2544,179,Yeah this is amazing 😂 https://t.co/zjBeZU61MQ,23,0.008446566,2018-11-18T16:27:00Z,0,0,"","",
x17507250,ramonashelburne,2018-10-27T06:19:44Z,x1056067906612514817,1003,82,I cannot overstate how good a play that was by Maeda. Nerves of steel to go to 3rd on that.,33,0.030414747,2018-11-18T16:27:00Z,0,0,"","",
x216881337,RandPaul,2018-10-17T15:54:03Z,x1052588557913722880,374,87,"Great roundtable in Hazard, KY this morning - one of the top issues brought up was the water levels at Buckhorn Lake and how the Corps won’t extend the season. I look forward to doing everything I can to try and resolve this problem and support local tourism. https://t.co/UmRU6DY9es",23,0.04989154,2018-11-18T16:27:00Z,0,0,"","",
x245494691,realjerryjones,2011-02-01T21:04:10Z,x32544760153509889,29,14,On the set with Showtime's Inside the NFL--taping at  Cowboys Stadium. http://yfrog.com/hs9t5msj,46,1.069767442,2018-11-18T11:13:00Z,1,0,"","",2018-11-18T20:37:56Z
x284089166,RealMikeWilbon,2018-05-29T02:25:07Z,x1001288294414594048,2089,358,"2 stupid calls on one play: first that's a really dumb foul to call on Klay...second, if that was a foul and Harden was in the air why the hell didnt the 3 count and one?!?!?",156,0.063751532,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:51Z
x43139414,RealSkipBayless,2018-11-11T20:52:20Z,x1061723321484496897,3626,514,HOW BOUT THAT BAKER MAYFIELD LEADING THE BROWNS TO A 28-16 UPSET OF THE FALCONS (WITH LOTS OF HELP FROM HIS ROOKIE CAMP ROOMMATE NICK CHUBB).,103,0.024879227053140097,2018-11-24T09:30:00Z,0,0,"","",
x198560066,ReggieMillerTNT,2018-08-25T03:03:55Z,x1033188193061888002,657,32,"Can’t thank everyone enough for the Birthday Wishes, y’all are the best.. Looking forward to another blessed year.. #TimeForSomeCakeCakeCake https://t.co/5a1mSBthUY",51,0.074020319,2018-11-18T15:33:00Z,0,0,"","",
x40168339,RicBucher,2018-10-27T02:59:08Z,x1056017425479610368,113,29,"Of course, it never gets to that if D’Angelo Russell doesn’t showboat by trying a no-look pass while all the Nets have to do is keep the ball. I want to punch something and I don’t even have a dog in the fight. https://t.co/XZX1AXBNPs",23,0.161971831,2018-11-18T15:33:00Z,0,0,"","",
x25019638,richarddeitsch,2018-10-22T13:42:24Z,x1054367370376925184,5,0,"NEW MEDIA COLUMN: The best of the week in journalism is led by the secret betrayal that sealed Nike’s special influence over the University of Oregon. Item No. 4

https://t.co/BV2ldZjYka",1,0.2,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:35Z
x34701524,richeisen,2018-11-13T01:19:07Z,x1062152848694071296,316,29,"Odell drop
Saquon dropped for loss
Eli checks down way short of sticks
#Giants still on their bye",33,0.095652174,2018-11-18T16:27:00Z,0,0,"","",
x218129328,RobertKlemko,2018-11-07T02:03:42Z,x1059989739426603008,11,2,"Devaroe was fun to talk to. Loved his take. This story also quotes Joel Bitonio, Christian Kirksey, Larry Ogunjobi, Breshad Perriman, Tyrod Taylor and Kevin Zeitler. Hope you enjoy. https://t.co/KHHu8fOOkC",0,0,2018-11-22T09:41:00Z,0,0,"","",
x143597858,robertmays,2018-11-09T18:04:36Z,x1060956336538583041,56,4,"Holy shit, is that depressing. https://t.co/GXU1fRdGjr",6,0.1,2018-11-18T16:27:00Z,0,0,"","",
x34983118,RobParkerFS1,2018-11-08T21:42:14Z,x1060648717391282176,17,1,Totally false. Sports has a short menu: wins and losses. If we’re keeping score - and we always do - the goal is to win.  Period! https://t.co/0Vyf8AEeID,7,0.388888889,2018-11-18T10:23:00Z,1,0,"","",2018-11-18T20:37:42Z
x250188760,RonWyden,2018-10-30T23:06:44Z,x1057408490702962688,56,13,Toured the new @VirginiaGarcia clinic today in Beaverton. Incredibly impressive site that provides quality health care for so many in Washington County. https://t.co/3KXkVtVHq4,7,0.101449275,2018-11-18T16:27:00Z,0,0,"","",
x21269970,RoyBlunt,2018-10-23T14:36:05Z,x1054743267781341184,14,6,".@Paws4Autism, a nonprofit that trains dogs to help kids with autism, is now serving families in St. Joseph https://t.co/Fe5k8h2kZK",21,1.05,2018-11-18T16:27:00Z,0,0,"","",
x27373324,RoyceWebb,2018-09-25T18:59:57Z,x1044662810343616513,0,0,"@kirkgoldsberry hey, follow me when you get this  🏀",0,0,2018-11-18T15:33:00Z,0,0,"","",
x19314586,SandoESPN,2018-10-22T00:19:42Z,x1054165361325731840,4,0,Great scene here in KC! https://t.co/LQPkA7duqR,0,0,2018-11-18T15:33:00Z,0,0,"","",
x275572403,SASCMajority,2017-09-27T21:19:21Z,x913151095832182790,77,19,SASC voted to report the nomination of Gen. Dunford for reappointment as Chairman of @thejointstaff. Nomination now goes to Senate floor.,10,0.104166667,2018-11-18T16:27:00Z,0,0,"","",
x33750798,ScottWalker,2018-11-02T22:40:03Z,x1058488940733317120,34,14,Great to spend time in Altoona and share our positive vision for the future with more jobs and higher wages. Check out our plans for Wisconsin: https://t.co/MDgM3TCvxW https://t.co/DKYBYugr9K,35,0.729166667,2018-11-18T16:27:00Z,0,0,"","",
x234406945,SDGovDaugaard,2018-07-10T13:35:21Z,x1016677256436113408,38,7,"Big Supreme Court news yesterday. It was great to join Mark E. Salter as he was sworn in as a justice of the South Dakota Supreme Court. 

Looks like there was a good announcement in DC also. https://t.co/B2exWqXm13",2,0.044444444,2018-11-18T16:27:00Z,0,0,"","",
x41634520,seanhannity,2018-11-06T19:45:05Z,x1059894456911044608,3093,928,.@dbongino  with the biggest surprises in this critical Election Day period https://t.co/hCTYOldqrO,250,0.062173589,2018-11-18T16:27:00Z,0,0,"","",
x54359015,SeanParnellAK,2014-09-07T23:36:36Z,x508760778137022464,1,3,Glad to see hundreds of tourists are already arriving in Fairbanks to view Alaska’s Northern Lights. http://t.co/Dr3sb7LIPB,1,0.25,2018-11-18T16:27:00Z,0,0,"","",
x234374703,Sen_JoeManchin,2018-08-22T12:00:00Z,x1032235938057879552,415,111,"For a lot of West Virginians with pre-existing conditions, insurance coverage is the difference between life and death, and I will do everything I can to protect them. #WV https://t.co/7EgNGmpPnF",134,0.254752852,2018-11-18T16:27:00Z,0,0,"","",
x76649729,SenAlexander,2018-10-19T16:00:00Z,x1053314831028285441,14,8,My statement on the passing of former Tennessee Farm Bureau Federation President W. Lacy Upchurch. https://t.co/1pvOg40Y1n,14,0.636363636,2018-11-18T16:27:00Z,0,0,"","",
x1068481578,SenAngusKing,2018-08-29T21:08:06Z,x1034910589519372288,279,85,"A victory for not only newspapers, but also for citizens and communities throughout Maine and across the country. This thoughtful decision ensures that local newspapers will not face added obstacles in their continued efforts to inform the American people. https://t.co/WjeMAbhT4q",12,0.032967033,2018-11-18T16:27:00Z,0,0,"","",
x233696188,SenateAgDems,2018-08-16T19:07:17Z,x1030169139896307713,6,5,"New report shows that healthy food incentives in the Farm Bill are a win-win:

🥕 Families eat more fresh fruits and vegetables
👩‍🌾 Farmers profit by selling more produce to their neighbors

The Senate #FarmBill18 secures permanent support for this important initiative. https://t.co/ay5K5hdHXu",0,0,2018-11-18T16:27:00Z,0,0,"","",
x104324860,SenateBanking,2017-10-03T21:18:06Z,x915325109048676353,0,2,@SherrodBrown Opening Statement at Banking Committee Hearing on Wells Fargo https://t.co/kgMEqCP6iw,0,0,2018-11-18T16:27:00Z,0,0,"","",
x172470598,SenateBudget,2015-05-27T15:32:33Z,x603584581833510912,0,0,"@ezraklein at @voxdotcom - Bernie Sanders has big ideas, and they deserve our attention

http://t.co/WNPGoPKaF1",0,0,2018-11-18T16:27:00Z,0,0,"","",
x73238146,SenateDems,2018-10-30T15:30:41Z,x1057293723153788928,165,195,"Open enrollment for your 2019 health insurance begins on Thursday, November 1! 

Make sure you have coverage for 2019 by visiting https://t.co/5DfoxVJJ4N. https://t.co/VlqYO2U9SR",37,0.102777778,2018-11-18T16:27:00Z,0,0,"","",
x55421408,SenateDoctors,2010-06-22T15:15:27Z,x16778142301,0,0,Dr Barrasso and @SenJohnMcCain are on the Senate floor talking about health care. Watch live: http://cs.pn/d2mkdG #hcr,0,0,2018-11-18T16:27:00Z,0,0,"","",
x14344823,SenateGOP,2018-10-21T14:10:00Z,x1054011926009733120,640,153,"“I’m proud of our vote to confirm Justice Brett Kavanaugh” Read more as @SenateMajLdr discusses Senate confirmation “of one of the most qualified Supreme Court nominees in history.”⤵️
https://t.co/WJuu3rj4xH",162,0.204287516,2018-11-18T16:27:00Z,0,0,"","",
x1249982359,senatemajldr,2018-09-12T19:33:09Z,x1039960124733968384,784,244,"Last week, the nation watched the president’s outstanding Supreme Court nominee, Judge Brett Kavanaugh, testify before the Judiciary Committee. They saw Chairman @ChuckGrassley guide the committee with gracious, strong leadership and an incredible amount of patience.",815,0.792801556,2018-11-18T16:27:00Z,0,0,"","",
x1074518754,SenatorBaldwin,2018-10-03T16:00:01Z,x1047516631176544256,1453,545,I have the support I need to force a Senate vote on my legislation to overturn Trump’s expansion of junk insurance plans. #NoJunkPlans #ProtectOurCare https://t.co/YeiDcB1Wn0,93,0.046546547,2018-11-18T16:27:00Z,0,0,"","",
x21157904,SenatorBurr,2018-09-07T18:30:49Z,x1038132498151170048,47,18,"In August, the U.S. job market added 201,000 jobs and wages rose at the highest rate in nearly a decade, 2.9 percent. The numbers don't lie - the #TaxCutsandJobsAct is working. https://t.co/VJIyBDTUFn",134,2.061538462,2018-11-18T16:27:00Z,0,0,"","",
x117501995,SenatorCantwell,2018-10-15T21:30:00Z,x1051948328835928064,183,98,"NEW STUDY: ""Nearly 20% of low-income people in states that did not expand #Medicaid said they passed up needed medical care in the past 12 months because they couldn’t afford it.""

Medicaid is a key part of our #healthcare delivery system.

https://t.co/Xz4Dxevfxx",29,0.103202847,2018-11-18T16:27:00Z,0,0,"","",
x109071031,SenatorCardin,2018-10-11T19:38:18Z,x1050470665579585536,232,113,"Yesterday, I voted in support of @SenatorBaldwin's resolution to overturn the Trump Administration's expansion of junk insurance plans.

Unfortunately every Senate Republican but one opposed the resolution, voting instead to allow the rollback of critical #healthcare protections.",18,0.052173913,2018-11-18T16:27:00Z,0,0,"","",
x249787913,SenatorCarper,2018-10-01T16:02:02Z,x1046792364126351360,223,176,"Is this really the way @realDonaldTrump's administration intends to celebrate #NationalChildHealthDay?

Scrapping the rule that keeps mercury – a known neurotoxin – from polluting our environment and permanently affecting our young, developing children is a new low https://t.co/CWp1VWyat1",18,0.045112782,2018-11-18T16:27:00Z,0,0,"","",
x19726613,SenatorCollins,2018-08-07T18:12:37Z,x1026893894745772032,293,23,"There are far too many delicious meals to choose just one! Congrats to all the restaurants in Portland that make this city not only a culinary destination, but a great place to work, live, &amp; visit. https://t.co/KSis8USlpS",156,0.493670886,2018-11-18T16:27:00Z,0,0,"","",
x247334603,SenatorDurbin,2018-10-26T14:50:56Z,x1055834165399175169,310,120,Joined Senate colleagues on a bipartisan letter to Secretary Pompeo this week about the Trump Administration’s abandonment of the refugee admissions program. This is an unprecedented move as the world faces a refugee crisis unlike it has ever seen. https://t.co/SidhtcsdPe,52,0.120930233,2018-11-18T16:27:00Z,0,0,"","",
