user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x858716964,PFTCommenter,2018-11-16T00:54:59Z,x1063233937525391360,1559,148,U have my attenton https://t.co/EIdZB8E7bv,42,0.024604569,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T14:00:18Z,x1063431569602478080,150,8,"New PMT with @gkittle46 is up now plus:
-fantasy fuccbois
-crystal ball playoff peepin 
-how the city of Chicago is launching a smear campain against Pat Mahomes
https://t.co/gqUIqIWHQK https://t.co/GJQzGItQjF",3,0.018987342,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T00:46:37Z,x1062144669096796160,466,61,The impact chubbstitution and baby shark Ingram make there debut in the fastest two minutes this week https://t.co/rnMKCRKC0u,10,0.018975332,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T14:58:39Z,x1061996703384043525,406,21,hey @bengals https://t.co/M8GDGRYWKg,8,0.018735363,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T19:05:44Z,x1063508436669906944,900,35,Insaneley true https://t.co/bTmRxD2AQG,17,0.018181818,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T19:57:50Z,x1062071996471762944,321,12,Is Sean Payton smashing the ultmate panic button? MY COLUMN https://t.co/ArLQW5uVhd https://t.co/AwcRkxB4gX,6,0.018018018,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T23:24:04Z,x1062123895933800449,1103,18,Chemstry is off the charts https://t.co/u5dvdVNodK,19,0.016949153,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T03:28:55Z,x1062185513539514368,719,34,I think Jason Wittens hair look’s great considering its made from a carpet sample #StopHating,12,0.015936255,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T00:11:46Z,x1063223063796436993,305,5,"Tomorows Pardon My Take is w NFL TE superstar Stone Cold George Kittle dicsussing getting mic'd up, nick mullens, and much much more get exited stay exited https://t.co/VD0UvCoPJT",4,0.012903226,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T00:55:09Z,x1062146815401885696,1120,91,"If Im President my next job report is just gona be three words ""Hue Jackson- EMPLOYED"". You cant argue those results",15,0.012386457,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T04:16:20Z,x1062197448154796032,927,50,Touching tribute to Veterans Day for the Giant’s to score at 11:11 depsite some disgusting play in the trenches,12,0.012282497,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T23:11:18Z,x1062120680811048960,808,15,Literaly pretty much broken again https://t.co/bUJuxUNVpj,10,0.012150668,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T21:59:34Z,x1063189792509362182,945,57,this is worse then the bounty stuff https://t.co/jSx2cx2nZ6,12,0.011976048,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T01:17:34Z,x1062514845399085056,315,22,Tom Wilson begins his negative 2 game supsension tonight so they should let him skate unapposed for the next 6 periods to make up for it @Espngreeny who say’s no?,4,0.011869436,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T21:48:16Z,x1062462174436773891,4510,437,wow no wonder NFL had 2 move Mexico City game. Ariel shots show surface to be utterly unplayable https://t.co/Jy7HtY7cyT,57,0.011522135,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T02:03:14Z,x1063251112764026883,2589,191,"The Packers collect these random homeless wide recevers over the course of a season youll never hear from again,there like Lena Dunhams dogs",31,0.011151079,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T01:28:07Z,x1063242276305072128,1480,76,if im Pete Caroll im tossing in a couple more peaces of double bubble to prepare my jaw 4 the ass chewing im gona give Chris Carson at halftime,16,0.010282776,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T12:07:53Z,x1062678502128914432,1216,60,"Wake up feeling dangerous

Also charitible. Mostly charitible

Baker on PMT
https://t.co/cO8DSITOAi",13,0.010188088,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T02:26:51Z,x1062169893422972929,1937,129,"“Dance like no ones watching. Run down the feild like your helmet didnt just get knocked off. Eat like you have a spleen” 
-Jason Witten 

https://t.co/DVnH7DQhjZ",20,0.009680542,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T20:44:27Z,x1062083724127465480,1766,47,Hue’s back of the weeek https://t.co/o9NR4rmLfq,17,0.009376724,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T19:03:15Z,x1063145420812115968,938,46,Could get intresting with Flacco out and Jackson out the Ravens are down to there third string WR,9,0.009146341,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T03:52:24Z,x1062191421824864257,1653,105,Archie Manning holding a 50 calber pistol 2Wittens head in the booth during the Eli HOF talk. Good parenting,16,0.009101251,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T02:55:36Z,x1062539518639857669,1011,38,Great point John Kuhn. Our senators shoud be sending UN officalls to provide oversight to colorush Thursday https://t.co/MYOFGAxh83,9,0.0085796,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T19:40:07Z,x1062067538002132994,2186,89,intreguing offer from Cullen here. Activeley campaigning for the Fullback Of The Year award aka the Lowman trophy aka the Heisman's man's trophy aka the golden neckroll https://t.co/cGHL2tdNgP,19,0.008351648,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T17:53:54Z,x1063127968342532096,877,124,“Pluto the dog is a aberration”. Incredble. There shoud be a wikipedia solely written and edited by Mike Leach https://t.co/7mSFfEKZNf,8,0.007992008,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T15:10:41Z,x1062724507411058692,495,6,Ur call Danny. Hes a baker but Tampa bay has a barber. Just somthing to think about https://t.co/qEcXzHNxWx,4,0.007984032,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T02:31:36Z,x1062533478514876416,5517,383,Dumbass coach shouldnt of gone for two when they brought it to 20-24 https://t.co/KRSvOXC3WF,47,0.007966102,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T03:21:23Z,x1063270782619582465,3079,58,😍😍😍 are mom and dad geting back 2gether? https://t.co/fODBCZeZVo,23,0.007331846,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T17:15:58Z,x1062031260439273472,547,15,#Sabermetrics https://t.co/fYHZvbg7R6,4,0.007117438,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T17:31:15Z,x1062759883194462208,696,23,From Throwing footballs at Palmtrees to throwing them at Crabtree’s. Big  revenge game for RG3 this week verse his old coach Hue Jackson and the Bengals https://t.co/3KGhctUxy3,5,0.006954103,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T00:39:58Z,x1062505383376363526,849,19,they call me kenny bloggins becuz' were on the highway to the danger zone brobie https://t.co/9SJ1uqRxjd,6,0.006912442,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T21:39:58Z,x1062460084117217280,4122,194,"name literaly translates to ""Hue Jackson"" https://t.co/QTsi5W1UoM",27,0.006255792,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T04:06:48Z,x1063282211884081152,6272,420,Cant beleve Tommy would disrepsect the most educational news progrum in America like this smh https://t.co/xF3fRwJZ7z,41,0.006126718,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-16T19:02:05Z,x1063507516452163586,23816,3479,"🎵But its’ just the price I pay
50grand for my AK 
Stolen from my phantom riiiiiide
Im Mr whiteside🎵

https://t.co/Wz6OaBJldM",166,0.0060817,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T13:50:42Z,x1063066764270075904,3670,282,When the Packer’s are playing colorush and u remember u wont be seeing Clinton Dix https://t.co/qQP1n6V5H0,24,0.006072874,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T21:03:03Z,x1062450793092210688,10488,607,BRAKING NEWS: Baker Mayfield elected to record a interview on Pardon My Take BY HIMSELF instead of demanding all his teamates come on at the same time to join him @ColinCowherd. Immaturty questions still linger https://t.co/xj4YuhJD9Q,67,0.006038756,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T01:22:23Z,x1062153671700557826,1484,120,It was a nice tribute to Petermans throwing mechanic’s that it took so long to awkwordly release him,9,0.005610973,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-17T00:40:40Z,x1063592723087794178,1724,87,"No nut november,, expert level https://t.co/2QbGYGEPCi",10,0.005521811,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T18:33:09Z,x1063137848952537094,8641,625,GRITTY FUCKING LOVES COCANE https://t.co/3OkBkRDnfR,48,0.005180229,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T21:02:32Z,x1062813053723516942,4591,252,Hey @Money23Green what are youre thoughts https://t.co/uyOI75ziPm,25,0.00516209,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T01:31:40Z,x1062156004543156224,7253,643,Bill Belchick should claim Peterman on waivers and win a superbowl with him. be his Mona Lisa,39,0.00493921,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T20:09:24Z,x1063162068227031041,1235,55,❄️❄️❄️ https://t.co/kgKXu0rNHV,6,0.004651163,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-12T19:56:52Z,x1062071752124186630,695,4,Elton Brand going out've his way to refer to Jimmy Butler as a top20 player feel's like a direct shot at me. #PettyWars https://t.co/I0c9Hf84Pe,3,0.004291845,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T15:35:51Z,x1062368451673681925,2566,214,"Marvin Lewis literaly did the “if you love something let it go, if it comes back it was meant to be” with Hue Jackson. As first reproted by your 2004 AIM away message",11,0.003956835,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-14T17:32:08Z,x1062760105509355521,3921,322,"Dog: vontaze burfict
Leaves: RG3s remaning ligaments https://t.co/5GEb3bxnuL",16,0.003770917,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T00:50:36Z,x1062870447233122305,1299,70,Two handed Layup count’s the same &amp;dosent run the risk of breaking the goal and making kids at home stay up past there bedtime waiting for a replacement https://t.co/2Qd8K5NElU,5,0.003652301,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-13T01:55:12Z,x1062161927005261824,7585,1045,This Markelle Fultz thing is a elaborate viral marketing for monstars stealing players talent leading up to Lerbrons Space Jam 2. Stay woke,31,0.003592121,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x858716964,PFTCommenter,2018-11-15T17:57:09Z,x1063128788542873600,21330,2555,Its the beers I didnt’ drink that continue to haunt me https://t.co/OoKT3KUhxY,55,0.0023027,2018-11-17T11:29:00Z,1,0,"","",2018-11-18T20:37:33Z
x43139414,RealSkipBayless,2018-11-17T18:26:52Z,x1063861042394984449,915,112,I say Alabama wins 31-10. The Citadel lost to TOWSON 44-27.,129,0.125608569,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:28Z
x16302242,stephenasmith,2018-11-17T22:17:29Z,x1063919079461924865,1069,86,So much for my @CuseFootball prediction. Losing @EricDungey didn’t help. But I’ve got to give it up to @espngolic. He told me on @GolicAndWingo that this was gonna happen. Gotta own it.,130,0.112554113,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:29Z
x16017475,NateSilver538,2018-11-17T17:25:52Z,x1063845691548672000,532,100,"Seeing a lot of people tweet about this piece and it's definitely interesting and well-written and worth reading but... to be honest, I'm not sure I buy the premise that being named the best burger in America in 2017 is what killed this restaurant. https://t.co/3ml4X9ObE6",50,0.079113924,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:30Z
x16017475,NateSilver538,2018-11-17T15:37:55Z,x1063818522046984192,617,141,"If you fit a simple regression model based on incumbency and state partnership, the best Democratic Senate performances came in WV (Manchin), TX (Beto), VT (Bernie) and MN (Klobuchar). Best GOP ones were in UT (Romney), NJ (Hugin) and MA (Diehl). FL (Scott) also pretty good.",50,0.065963061,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:30Z
x16017475,NateSilver538,2018-11-17T14:18:00Z,x1063798413974806529,1304,270,"Democrats won the average Senate race (counting Sanders and King as Dems) by ~8 points, which almost exactly matches their margin in the House popular vote (currently 7.6 points and rising).",31,0.019695044,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:30Z
x16017475,NateSilver538,2018-11-17T21:38:58Z,x1063909386282774528,1280,248,"Our final generic ballot average was D +8.7, which should come pretty close to the eventual popular vote margin. Once somewhat maligned, the generic ballot has been a quite accurate predictor of the House popular vote in recent election cycles. https://t.co/mEdFvBnO1a",23,0.015052356,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:30Z
x21129105,bomani_jones,2018-11-17T14:29:10Z,x1063801222094831616,261,27,the one thing i'll say about oxnard for now: i'm almost ashamed of how much i love a good robbery skit.,7,0.024305556,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:31Z
x32765534,BillSimmons,2018-11-18T00:01:46Z,x1063945322206916608,172,13,The Scituate football juggernaut keeps chugging along https://t.co/uKrBHjMKHq,16,0.086486486,2018-11-18T06:07:00Z,1,1,"","Congratulations @BillSimmons on your ratio of 0.09! This ratio is lower the previous one (1.35) I tweeted about (at 05:02 PM, 11/17/2018)!  https://twitter.com/BillSimmons/status/1063945322206916608",2018-11-18T20:37:32Z
x40891771,WhitlockJason,2018-10-17T21:33:07Z,x1052673890684526593,0,0,@Darnell_Smith95 let's go!!! where you at? let's knock this video down....,1,Inf,2018-11-18T06:07:00Z,1,1,"",Congratulations @WhitlockJason on your ratio of Inf! This is the first time I've scored you. Be aware of your ratio with future tweets!  https://twitter.com/WhitlockJason/status/1052673890684526593,2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-30T21:09:48Z,x1046507426424356864,3,1,Any blame on Luck and other players for not protesting the decision to go for it.,23,5.75,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-12T02:38:03Z,x1061810322678276096,36,16,Who needs to go the most in Dallas?,161,3.096153846,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-28T20:31:18Z,x1056644599706411008,52,0,"He can't throw it and catch it, too. https://t.co/MqOGUmicdb",114,2.192307692,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-30T21:04:48Z,x1046506171043962880,13,5,Did Frank Reich just top the Pagano fake punt?,38,2.111111111,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-25T22:43:01Z,x1055590581022248961,61,2,Do you agree? https://t.co/IQ5EgDOfvs,97,1.53968254,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-04T00:37:03Z,x1047646747701342209,25,1,Is Hayward's BBQ still around?,39,1.5,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-04T00:47:30Z,x1047649376431042560,7,3,True story..... https://t.co/CVzIGej914,15,1.5,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-07T05:22:39Z,x1048805784044285952,43,36,Post-fight melee will help or hurt UFC?,108,1.367088608,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-12T02:38:26Z,x1050576397670858753,110,52,"Who is more important to the future of the Giants, Barkley or OBJ?",177,1.092592593,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-24T02:40:21Z,x1054925532125515777,103,9,any other spectrum customers having a problem with their cable tonight? I can't watch the World Series. saying having service problems?,114,1.017857143,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-06T11:49:10Z,x1037669030960615424,1,0,@drboycewatkins1 https://t.co/p091DiWwgg,1,1,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-25T13:48:12Z,x1044584356239425536,17,1,You gotta do a deep dive to see the steady on-field progress but it's there. Can't go surface level. Watch the tape. Jameis can play. https://t.co/CYVazgci2r,18,1,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-18T15:28:10Z,x1042072797931921410,94,6,Wrong. Jameis Winston will get his job back no later than Week 6. Jameis has more upside. FitzMagic will end. https://t.co/2TeWVUjLho,98,0.98,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-03T02:42:34Z,x1058549970171654144,156,5,Anyone watch Making a Murderer 2.0? Didn't generate much attention. I didn't even know it was out. Any good?,144,0.894409938,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-05T00:53:30Z,x1059247297056272384,29,2,Is Kawhi playing tonight?,27,0.870967742,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-13T18:07:54Z,x1051172692550799360,18,2,Anybody know why Tyree Jackson is wearing number 41?,17,0.85,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-19T00:18:19Z,x1042206216162729985,24,1,What's the issue? You at work at that time? https://t.co/NrUlEyqxTS,21,0.84,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-25T03:31:39Z,x1044429196196335619,118,18,Nice run by Fitzpatrick. But it's time for Jameis to deliver on his talent.,114,0.838235294,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-13T17:01:08Z,x1051155890273890304,14,2,Toledo just fair caught the ball at the 2. This game is beyond strange.,13,0.8125,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-18T22:22:56Z,x1053048814334963712,17,3,is this true? Hadn't seen this. https://t.co/qnvrqU5f4m,16,0.8,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-13T16:36:40Z,x1040278098640424960,98,4,Woodson cares nothing about Super Bowls. I had to talk him out of putting Cordell Stewart on his list. @RodWoodson26 https://t.co/d2RKimQwXZ,81,0.794117647,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-22T15:25:11Z,x1043521597703745536,13,1,How am I just finding out Wally's in Westwood closed? You gotta be kidding me.,11,0.785714286,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-15T22:07:50Z,x1051957848291213312,137,20,I don't like this. I thought Burfict played a clean game. https://t.co/OueLT2K40J,116,0.738853503,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-25T13:50:17Z,x1044584880871358464,30,2,Not remotely true. Not remotely true. Jameis is a student of the game. He's an idiot off the field. He can get too emotional. But he's a student of the game. That's why I'm so high on Jameis stock. https://t.co/Oxg03aTH6w,23,0.71875,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-28T03:18:21Z,x1045513011241267200,42,2,I'm watching the game on TV and on my laptop. Anyone else watching the Amazon feed and it's just randomly switching from Storm and Kremer to Buck and Aikman?,30,0.681818182,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-06T17:17:45Z,x1048623355891314688,13,2,Not a bad comparison. I think Jackson is better than Allen. Jackson is a better Byron Leftwich. https://t.co/nSfGVxMjaD,10,0.666666667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-17T13:37:43Z,x1052554252642471936,2,1,Warren Central football. Senior Night. https://t.co/IJjkYTVWns,2,0.666666667,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-18T01:28:26Z,x1041861471083220992,235,28,Not happening. Jameis is getting his job back. https://t.co/N0yQRLfDGS,173,0.657794677,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-21T02:46:30Z,x1042968283626930176,161,7,You don't chase points until final 6 minutes of the fourth.,109,0.648809524,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-08T16:05:05Z,x1049329845631508486,14,0,Were you not entertained? https://t.co/t9Ur4ZujRl,9,0.642857143,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-06T18:17:55Z,x1048638500457730048,13,3,I'm watching Michigan and EMU vs WMU,10,0.625,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-03T21:07:39Z,x1058828072068108288,192,8,"1 Payday extra large
2 Snickers
3 Reeses peanut butter cup
4 MMs with peanuts
5 Payday regular size https://t.co/LqlS8p0fEi",123,0.615,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-20T21:37:12Z,x1042890442268848128,16,4,I never started criticizing Belichick until the last Super Bowl. Always pretty much supported Belichick....until he blew the Super Bowl. Belichick is the GOAT but it's his season to fall. #PrideGoethBeforeDestruction https://t.co/FL53pH9zOC,12,0.6,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-08-31T15:28:45Z,x1035549963038519296,29,3,I would love to. And Shannon is always welcome on SFY. https://t.co/4rGLjVknXm,19,0.59375,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-08-30T14:29:21Z,x1035172625805238272,85,7,How does ESPN+ work? Ball State hosts Central Connecticut State tonight. #CantWait,53,0.576086957,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-05T13:20:07Z,x1048201165643505664,373,25,"1) Omar
2) McNulty
3) Avon
4) Stringer
5) Tony Soprano
6) Tyrion Lannister
7) Prop Joe
8) Cercei Lannister
9) Carmela Soprano
10) Lucius Vorenus https://t.co/BN7nZIKiKJ",222,0.557788945,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-07T04:28:56Z,x1037920629503057922,109,12,What did you think of Matt Ryan? https://t.co/QN9DnEXdiH,66,0.545454545,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-23T17:53:29Z,x1043921305647468544,248,18,"Just a crazy Sunday. I'm using two TVs, two Sunday tickets, plus my laptop and phone. Chiefs-49ers, Bengals-Panthers, Broncos-Ravens, Tiger....  This is crazy. Whatchu watching?",144,0.541353383,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-08-29T23:07:36Z,x1034940662066503680,51,5,Real men cuss. https://t.co/SBrzWxS3nG,30,0.535714286,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-13T16:16:01Z,x1051144537731608578,25,3,The MAC needs to make EMU change its playing field. It's horrendous for television. Distracting.,15,0.535714286,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-01T21:27:03Z,x1058108179727302656,15,0,What show are you watching? https://t.co/O5Z4o2FSWe,8,0.533333333,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-08-29T23:46:25Z,x1034950429627506688,1053,158,"LeBron turned me into a Kobe fan last night. Seriously, really made me appreciate the way Kobe has carried himself publicly since Colorado. https://t.co/oxNZktiR2b",637,0.526011561,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-10T03:24:38Z,x1038991612154601472,21,2,"Yes, I did. But Frisco got the ball back..... Trubisky looks weak. https://t.co/hXqxxxYgGU",12,0.52173913,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-25T03:36:15Z,x1044430354843557889,577,97,Fitzpatrick missed all 3 passes when it mattered most. Good backup. Not a legit playoff QB. #Jameis,345,0.511869436,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-09-25T19:43:00Z,x1044673644104798208,7,1,Link or it didn't happen. https://t.co/pzCJlz10JT,4,0.5,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-10-13T16:28:26Z,x1051147660265054209,12,2,Toledo plays the strangest football games. This game makes absolutely no sense.,7,0.5,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
x40891771,WhitlockJason,2018-11-03T21:11:07Z,x1058828945611677696,52,3,Shouldn't Penn State try the other quarterback? McSorely looks scared?,27,0.490909091,2018-11-18T06:07:00Z,1,0,"","",2018-11-18T20:37:34Z
