user_id,user,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post,timestamp_posted
x15321506,jeskeets,2018-11-20T02:52:13Z,x1064712994377134080,94,5,"Frank Jackson sticks a #wedgie in New Orleans and Anthony Davis immediately throws two thumbs up. 

The @PelicansNBA obviously watch #TheStarters. 😂

#WeAreWedgie https://t.co/1tCX811MiB",1,0.010101010101010102,,2018-11-20T17:16:00Z,0,0,"","",,
x7270292,JimInhofe,2018-11-16T22:55:51Z,x1063566345185501186,112,49,I'm with @realDonaldTrump. A border wall can be built for $25 billion - here is how to get the money: https://t.co/d8YtuqBGiK,76,0.4720496894409938,,2018-11-18T16:27:00Z,0,0,"","",,
x5558312,JohnBoozman,2018-11-16T21:39:58Z,x1063547250700402689,4,4,Proud to be among a bipartisan group of colleagues representing our country and giving voice to our interests at the @HFXforum where national security experts are discussing some of the most serious security challenges facing the world today. https://t.co/jU4lSdWe6o,2,0.25,,2018-11-18T16:27:00Z,0,0,"","",,
x237770636,JohnCarneyDE,2018-11-17T16:31:13Z,x1063831938086129664,24,4,"Expanding our Pathways programs will help more Delaware students prepare for successful careers, and help Delaware compete in an economy that is changing every day. #eduDE #netDE 
https://t.co/S43gXylYGR",3,0.10714285714285714,,2018-11-18T16:27:00Z,0,0,"","",,
x36362259,JohnClaytonNFL,2018-11-20T01:52:14Z,x1064697896228941825,17,4,"Playoff picks, Jalen Ramsey trade buzz and connecting some dots on John Harbaugh and the Broncos in this week’s @washingtonpost column: https://t.co/PmSII2SFAw",7,0.3333333333333333,,2018-11-20T17:16:00Z,0,0,"","",,
x13218102,JohnCornyn,2018-11-17T21:43:59Z,x1063910648155987968,2180,1150,An ominous trend: refusing to accept voters choice — Why Democrats in Georgia and Florida are refusing to accept the election outcome https://t.co/BQEvyMki3o,703,0.2111111111111111,,2018-11-18T16:27:00Z,0,0,"","",,
x231175831,johnelway,2018-08-23T19:05:37Z,x1032705436061818880,4191,774,"When you talk about contributors, nobody’s given more to the game than Pat Bowlen. His impact on the Broncos and NFL will never be matched, and it’s great to see that recognized today.

I can’t wait for the day Pat’s bust joins the Bronco family in the @ProFootballHOF! https://t.co/iR1xisMA0j",153,0.03081570996978852,,2018-11-18T15:33:00Z,0,0,"","",,
x18020081,JohnKasich,2018-11-18T20:33:56Z,x1064255407831638016,34,3,"Business-University partnerships in our state are getting stronger.
 
https://t.co/LQpGoYUyT5",8,0.21621621621621623,,2018-11-19T17:41:00Z,0,0,"","",,
x32140588,Jpdabrams,2018-11-19T19:21:57Z,x1064599679730688000,194,52,"“After we calmed down, he looked at me like, ‘Jack, you think we’re going to get in trouble?’”

14 years ago, the Malice at the Palace happened. https://t.co/7vYLZZtKUQ",4,0.016260162601626018,,2018-11-20T17:16:00Z,0,0,"","",,
x126049514,JustinVerrier,2018-11-20T02:21:33Z,x1064705276513673216,49,4,May have to retweet this every night. https://t.co/3KF1Kyj4YY,4,0.07547169811320754,,2018-11-20T17:16:00Z,0,0,"","",,
x35069260,katienolan,2018-11-20T08:55:50Z,x1064804500689436672,512,6,"can confirm that if you’re going to run into someone you know at an airport at 1 am (4 am in your brain), @billbarnwell is a top 5 option",13,0.025096525096525095,,2018-11-20T17:16:00Z,0,0,"","",,
x54978190,kevinarnovitz,2018-11-14T19:05:11Z,x1062783522006478848,140,22,Brewing chemistry is still the dark art of team-building. How nine teams are navigating their biggest chemistry questions. https://t.co/eDu2KKFTqY,7,0.043209876543209874,23.142857142857146,2018-11-18T10:23:00Z,0,0,"","",,
x35355156,KevinOConnorNBA,2018-11-19T16:11:45Z,x1064551814840823808,399,85,The Pelicans should pursue a trade for John Wall.  @ringer @ringernba https://t.co/WJVMJmwJon,56,0.11570247933884298,,2018-11-20T17:16:00Z,0,0,"","",,
x50756605,kirkgoldsberry,2018-11-20T02:28:04Z,x1064706916285337601,67,27,"Celtics finish the game 4 of 15, relying heavily on jumpers, only 2 looks near the rim. They have to play better offense https://t.co/EH5pIA52SH",7,0.07446808510638298,,2018-11-20T17:16:00Z,0,0,"","",,
x41023170,KNegandhiESPN,2018-11-20T05:02:12Z,x1064745703619141632,72,4,This game was ridiculous. And the reaction from the players on the field says it all.,0,0,,2018-11-20T17:16:00Z,0,0,"","",,
x19124075,kpatra,2018-11-20T05:01:02Z,x1064745409535451139,26,2,"Rewatch that epic on GamePass? 

Yup. 1000 times, yup.",0,0,,2018-11-20T17:16:00Z,0,0,"","",,
x19252079,kpelton,2018-11-20T04:46:57Z,x1064741868259274752,144,32,I can't wait for the 30 for 30 on this game.,6,0.03409090909090909,,2018-11-20T17:16:00Z,0,0,"","",,
x432895323,LindseyGrahamSC,2018-11-18T20:22:42Z,x1064252577708167169,3926,673,"Senator Bill Nelson served the people of Florida with honor and distinction.  

I’m sure he handled what must have been a difficult concession call with class.  That is Senator Nelson’s way.

https://t.co/IOHzAgdQuY",780,0.16960208741030658,,2018-11-19T17:41:00Z,0,0,"","",,
x18061669,lisamurkowski,2018-11-16T21:58:40Z,x1063551953920303104,52,13,Congrats to Riverbend Elementary School in Juneau for winning the Alaska DNR Farm to School Challenge &amp; to all schools who participated. Riverbend was chosen for their diversity of crops &amp; their inclusion of many from the school staff and the Juneau community. Well done everyone! https://t.co/xDdtUxDhb8,14,0.2153846153846154,,2018-11-18T16:27:00Z,0,0,"","",,
x27649623,MarcJSpearsESPN,2018-11-20T06:07:46Z,x1064762203914493952,530,81,Vlade Divac’s young Kings are one win away from 10 wins in November after beating the Thunder. https://t.co/WRzOBwOEz9,15,0.024549918166939442,,2018-11-20T17:16:00Z,0,0,"","",,
x15745368,marcorubio,2018-11-18T02:39:43Z,x1063985069763760128,3269,614,How many games in a row does @UCF_Football have to win to get some playoff consideration? I hope having @ESPN Gameday today &amp; feature game at night is a sign of growing national respect for this program.,617,0.1588977594643317,,2018-11-18T16:27:00Z,0,0,"","",,
x24478346,MarcSesslerNFL,2018-11-20T05:53:35Z,x1064758633135669249,36,1,"I bow down to @JABergman, tasked with penning this ‘What We Learned.’ https://t.co/gqkVoiSk8T",1,0.02702702702702703,,2018-11-20T17:16:00Z,0,0,"","",,
x334468453,MarkJackson13,2018-11-15T23:42:39Z,x1063215736456282113,9,2,PREACH!!! Lol https://t.co/eFWHTsdxg5,1,0.09090909090909091,11,2018-11-18T10:23:00Z,0,0,"","",,
x41651800,markschlereth,2018-11-20T04:48:21Z,x1064742219804884993,24,4,You know it was man to man when number 49 was locked up on the TE,2,0.07142857142857142,,2018-11-20T17:16:00Z,0,0,"","",,
x7429102,MarkWarner,2018-11-16T22:27:16Z,x1063559150309916672,4004,1765,"There is a blatant conflict of interest here. Mr. Whitaker needs to recuse himself from the Russia investigation.
https://t.co/7U1PD9ajVV",240,0.04160166406656266,,2018-11-18T16:27:00Z,0,0,"","",,
x1099199839,MartinHeinrich,2018-11-17T23:25:56Z,x1063936304440840193,316,93,Time to lean in. We need to rapidly transition to 100% clean energy to give our children the future they deserve. https://t.co/FwIuxyqFBX,46,0.11246943765281174,,2018-11-18T16:27:00Z,0,0,"","",,
x18023868,MassGovernor,2018-11-17T20:46:40Z,x1063896224590381056,34,4,"#NoBooksNoBall is a great community program where volunteer role models use basketball 🏀, team work and mentoring to teach sportsmanship and boost academic aptitude. This annual turkey 🦃 giveaway provides a traditional #Thanksgiving meal to area families in need. @VoteRussell https://t.co/jWr4Ll595H",3,0.07894736842105263,,2018-11-18T16:27:00Z,0,0,"","",,
x20899023,MatthewBerryTMR,2018-11-20T04:59:55Z,x1064745129221791744,2618,200,"So, was it good for you?",553,0.19623846699787084,,2018-11-20T17:16:00Z,0,0,"","",,
x92186819,maziehirono,2018-11-15T22:01:40Z,x1063190322925223936,13501,4094,"Today I renewed a request for Acting Attorney General Matthew Whitaker to appear before the Senate Judiciary Committee. We should be doing our job to make sure he can do his, with the assurance the Department of Justice will enforce the law regardless of who breaks it. https://t.co/TLjYpS4z8T",280,0.015913611821540212,,2018-11-18T16:27:00Z,0,0,"","",,
x339822881,McConnellPress,2018-11-15T18:41:00Z,x1063139822028685312,12,3,Long List of Bipartisan Accomplishments: https://t.co/QSgtxTZkP4,26,1.7333333333333334,,2018-11-18T16:27:00Z,0,0,"","",,
x115597898,McShay13,2018-11-17T00:32:34Z,x1063590685289455616,87,13,I (and everyone else I've heard on national broadcasts) have been saying Clemson DE Clelil Ferrell's name wrong for three years.  Found out today it's pronounced FUHR-ell (like referral).   Kind of like Miami QB Malik Rozier (RO-jurr).  Sorry about that Clelin!,14,0.14,,2018-11-18T15:33:00Z,0,0,"","",,
x22494516,mcten,2018-11-19T20:41:01Z,x1064619577298968576,34,10,"The folks at https://t.co/LoXCbIbvd3 have issued these odds and props for LeBron James’ return to Cleveland on Wednesday:
Over/Under LeBron Points vs Cleveland: 33.5
Odds LeBron scores 50+ points vs Cavaliers: 59/1",5,0.11363636363636363,,2018-11-20T17:16:00Z,0,0,"","",,
x16228398,mcuban,2018-11-19T22:56:49Z,x1064653750193848321,273,33,Congrats to my @ABCSharkTank company @grypmat   Great idea.  Great product.  Better execution and results    Congrats !!! https://t.co/eFhECq1dNL,20,0.06535947712418301,,2018-11-20T17:16:00Z,0,0,"","",,
x17857868,mdotbrown,2018-11-19T21:49:44Z,x1064636868497616896,25,8,"47% of convos on here are about some stupid shit someone said and its so boring. But ignoring things doesn't get RTs, so go off I guess.",0,0,,2018-11-20T17:16:00Z,0,0,"","",,
x242797777,MEGovernorNews,2015-06-02T20:33:13Z,x605834575936290817,2,1,"News: Media Advisory: Governor LePage to Help Announce Broadband Expansion: For Immediate Release: Tuesday, Ju... http://t.co/OJ6rT1Jbu7",2,0.6666666666666666,,2018-11-18T16:27:00Z,0,0,"","",,
x110445334,megynkelly,2018-11-19T21:36:35Z,x1064633560865353728,514,71,"Former SU Orangeman/Atlanta Falcon Tim Green set the example as an athlete and a Fox Sports broadcaster. Living with ALS, he’s still teaching us — this time, a lesson in grace. PLEASE HELP: https://t.co/2vPyaY2ewn. #TackleALS                 https://t.co/ZtZ57b5vKG",38,0.06495726495726496,,2018-11-20T17:16:00Z,0,0,"","",,
x91208190,MelKiperESPN,2018-11-14T18:26:00Z,x1062773659637559304,56,19,"New Big Board: Major changes in the top 10, plus two defenders from Conference USA debut. My updated top 25 rankings for the 2019 draft: https://t.co/rjrGWz2muG",7,0.09333333333333334,,2018-11-18T15:33:00Z,0,0,"","",,
x21231815,merrilhoge,2018-11-18T21:30:06Z,x1064269539687448581,553,46,Hats off to the @steelers today for finding a way to win! #findaway https://t.co/ebMw8pn1Ph,8,0.01335559265442404,,2018-11-19T17:41:00Z,0,0,"","",,
x101566422,michaelsmith,2018-11-15T14:50:18Z,x1063081766561427456,34,5,Congratulations Boston for being selected as part of the #MBKCompetition to accelerate impact for boys and young men of color. Thrilled to see @MBK_Alliance will be working deeply with communities to build lasting change for our youth in greatest need. #WeAreMBK https://t.co/Ymy1OOJTLl,1,0.02564102564102564,,2018-11-18T16:27:00Z,0,0,"","",,
x84353161,MichaelVick,2018-11-18T16:20:33Z,x1064191642427695106,59,6,Tune in! FOX NFL Kickoff Show 👇🏽 https://t.co/V1LzYLrdvg,4,0.06153846153846154,,2018-11-19T17:41:00Z,0,0,"","",,
x52529345,MichelleDBeadle,2018-11-16T17:12:29Z,x1063479934025326592,370,23,Are these two medicated? Or just super cool. https://t.co/fmrIgABCPQ,37,0.09414758269720101,,2018-11-18T16:27:00Z,0,0,"","",,
x39556712,MikeBeebeAR,2016-02-27T17:14:03Z,x703629177593974786,37,8,"I was honored to present @HillaryClinton with a gift from Taiwan's President-elect, Tsai Ing-wen, in L.A. #ImWithHer https://t.co/TpOysxyw28",3,0.06666666666666667,,2018-11-18T16:27:00Z,0,0,"","",,
x600463589,MikeCrapo,2018-11-15T22:22:15Z,x1063195500546048001,22,5,Thank you for stopping by today to present me with this award! https://t.co/oU8HAprcqH,13,0.48148148148148145,,2018-11-18T16:27:00Z,0,0,"","",,
x349297814,MikePereira,2018-11-20T02:05:57Z,x1064701350196346880,78,25,The tip occurred before the pass interference. That is reviewable.,16,0.1553398058252427,,2018-11-20T17:16:00Z,0,0,"","",,
x17958426,MikePradaSBN,2018-11-20T05:01:45Z,x1064745592298135552,21,2,"A question I've asked myself more than once watching the Jazz this season: is the league starting to figure out Quin Snyder's system?

Striking how much Indiana was sitting on the catch-and-gos and baseline drifts the Jazz used to kill teams with.",5,0.21739130434782608,,2018-11-20T17:16:00Z,0,0,"","",,
x95975081,minakimes,2018-11-20T22:38:32Z,x1065011538921025537,3169,140,"don’t mind me, just sitting here crying thinking of what my mentions would look like if I ever used this hashtag https://t.co/mgHAxfiZzu",111,0.033544877606527655,,2018-11-21T15:30:00Z,0,0,,,,
x28870086,mortreport,2018-11-19T17:23:31Z,x1064569874192785410,18,1,This will be good https://t.co/pCuGw1qbDA,2,0.10526315789473684,,2018-11-20T17:16:00Z,0,0,"","",,
x465333646,NateDuncanNBA,2018-11-20T06:25:33Z,x1064766679547371520,48,4,"Was at the game as a fan tonight but noted this one live. Nuggets defended far better in this game than the one in Denver, but luck ran out on floaters late. Also was impressed with Connaughton's D https://t.co/Yav6nAEH7g",4,0.07692307692307693,,2018-11-20T17:16:00Z,0,0,"","",,
x16017475,NateSilver538,2018-11-20T19:22:33Z,x1064962216745754625,1006,201,I'm not sure what to make of the Mississippi Senate runoff but it's one of those races where Democrats both need their turnout to be very high and the GOP's to be very low. More like some of the non-Ossoff special elections last year than anything we saw on 11/6.,42,0.0347970173985087,,2018-11-21T05:16:00Z,0,0,"","",,
x19218763,Neil_Paine,2018-11-15T00:10:41Z,x1062860400503463936,4,0,He did it! Time for a new formula. https://t.co/WX37brl0hr,1,0.25,,2018-11-18T16:27:00Z,0,0,"","",,
x10326832,neilabercrombie,2014-12-01T21:30:52Z,x539532103600574464,27,12,Mahalo to the people of Hawaii for the opportunity to serve for the past 5 decades. It has been an honor and privilege. Imua Hawaii!,5,0.1282051282051282,,2018-11-18T16:27:00Z,0,0,"","",,
x12398782,netw3rk,2018-11-20T03:34:36Z,x1064723659237994497,152,5,"PROTECT CANON

On this ep of @binge_mode, @MalloryRubinand I discuss The Crimes of Grindelwald and the various issues it raises! 
 https://t.co/zHWoh4asqb",6,0.03821656050955414,,2018-11-20T17:16:00Z,0,0,"","",,
x34104616,nflcommish,2018-11-16T19:52:20Z,x1063520162358415361,438,64,"Congrats to Alan Page, Roger Staubach, and all recipients of the Presidential Medal of Freedom, the nation’s highest civilian honor. Alan and Roger represent the best of the NFL, on and off the field. https://t.co/XGDawuPTJw",31,0.061752988047808766,,2018-11-18T15:33:00Z,0,0,"","",,
x234521957,notthefakeSVP,2018-11-17T21:13:19Z,x1063902929550286848,2936,242,Had him. This team never quit fighting for each other despite all they've been through. Proud of them.,68,0.021397105097545627,,2018-11-18T16:27:00Z,0,0,"","",,
x232268199,NYGovCuomo,2018-11-16T20:19:48Z,x1063527075494182914,164,42,"Every New Yorker deserves a healthy childbirth experience regardless of ethnicity, birthplace or economic status. https://t.co/oc3sy0HWIN",67,0.32524271844660196,,2018-11-18T16:27:00Z,0,0,"","",,
x142334996,OHPressSec,2018-10-29T13:16:13Z,x1056897494733471744,0,1,"Since taking office, the Kasich Administration has focused increased attention and record levels of state funding on this long-neglected issue, making significant progress to ensure the safety of public and privately owned dams in Ohio.

https://t.co/I8B2Qe1o9q",0,0,,2018-11-18T16:27:00Z,0,0,"","",,
x81411085,outsidethenba,2018-11-20T02:42:52Z,x1064710639594233856,3,2,happy for kemba walker,0,0,,2018-11-20T17:16:00Z,0,0,"","",,
x16963843,PabloTorre,2018-11-20T04:52:07Z,x1064743165842870272,1162,167,TFW U LOOSENED THE JAR https://t.co/JBOx6fMNhc,11,0.008276899924755455,,2018-11-20T17:16:00Z,0,0,"","",,
x293131808,PattyMurray,2018-11-18T16:04:00Z,x1064187475189366790,108,92,"Open Enrollment for quality, accessible health coverage is happening now until December 15—whether you're signing up for the first time or changing or renewing a plan, make sure you #GetCovered ➡️ https://t.co/MNmQc1MmuW https://t.co/l3EhTa3aUy",13,0.065,,2018-11-19T17:41:00Z,0,0,"","",,
x32135704,peter_king,2018-11-20T02:22:07Z,x1064705415852814336,655,31,"Not too worried about the future of the QB position watching these two guys tonight. Can throw from the pocket, on the run. Totally confident. Love watching both of them.",57,0.08309037900874636,,2018-11-20T17:16:00Z,0,0,"","",,
x858716964,PFTCommenter,2018-11-21T01:42:27Z,x1065057823858614272,5172,401,Prefect execution of the shotgun offense https://t.co/NQiKp11VnF,16,0.002870985106764759,,2018-11-21T15:30:00Z,0,0,"","",,
x41509142,Rachel__Nichols,2018-11-20T10:41:37Z,x1064831122490703872,222,15,#AsTheKingsTurn https://t.co/9sNZQ1NkQt,8,0.03375527426160337,,2018-11-20T17:16:00Z,0,0,"","",,
x17507250,ramonashelburne,2018-11-20T04:46:48Z,x1064741829822672896,486,20,This game! (Or maybe just gas 😂😂) https://t.co/03mEnKmXbY,15,0.029644268774703556,,2018-11-20T17:16:00Z,0,0,"","",,
x216881337,RandPaul,2018-11-18T17:27:38Z,x1064208523960168448,2322,636,Agree! Let’s pass it as soon as we return. #FirstStepAct https://t.co/8vVI2kNfkl,126,0.04259634888438134,,2018-11-19T17:41:00Z,0,0,"","",,
x245494691,realjerryjones,2011-04-29T21:15:46Z,x64075423365079040,208,71,The Tyron Smith press conference is live now:  http://bit.ly/m0FScO,2240,8.028673835125447,0.12455357142857144,2018-11-18T11:13:00Z,0,0,"","",,
x284089166,RealMikeWilbon,2018-11-19T03:49:43Z,x1064365073005780993,3890,471,The NFL tries its damndest to legislate defense out...and these Bears defenders keep giving the legislators a wonderful middle finger...this is football The Chicago Way...,120,0.02751662462737904,,2018-11-19T17:41:00Z,0,0,"","",,
x43139414,RealSkipBayless,2018-11-21T01:27:54Z,x1065054159735410689,915,83,Ladies and gentlemen: Snoop returns to Undisputed tomorrow in the 11 E hour. Do not miss.,78,0.0781563126252505,,2018-11-21T15:02:00Z,0,0,"","",,
x198560066,ReggieMillerTNT,2018-11-01T02:59:37Z,x1057829484831793152,19799,4442,This is what makes sports GREAT. The genuine ❤️ and appreciation Derrick Rose teammates have for him is fantastic. Happy for this young man.. #DontCallItComeback https://t.co/cnEt6Iq3lz,95,0.003918980240089106,,2018-11-18T15:33:00Z,0,0,"","",,
x40168339,RicBucher,2018-11-20T03:01:42Z,x1064715377580498944,80,10,Two relative no names I’ll take on my team anytime: TJ McConnell and Montrezl Harrell. Dudes just play and play relentlessly hard.,7,0.07777777777777778,,2018-11-20T17:16:00Z,0,0,"","",,
x25019638,richarddeitsch,2018-11-21T04:02:15Z,x1065093006317867008,100,43,"This from @frontlinepbs and @ProPublica's @ACInvestigates is vital to watch. I can't stress it enough. Take the time:

https://t.co/0QOUA8pXYm",3,0.02097902097902098,,2018-11-21T15:30:00Z,0,0,"","",,
x34701524,richeisen,2018-11-20T06:47:53Z,x1064772298475880448,136,12,"For those wondering how or if  they could watch that MNF classic again, @nflnetwork has you covered. https://t.co/gW77OhNi43",11,0.07432432432432433,,2018-11-20T17:16:00Z,0,0,"","",,
x143597858,robertmays,2018-11-20T10:05:18Z,x1064821981990842368,158,28,Rams-Chiefs gave us the most exhilarating regular season NFL game in memory. It also provided a few lessons on how to build a team in the modern NFL. I went sifting through the spectacle to figure out what the league can learn from an instant classic. https://t.co/xDRwUuSi8F,12,0.06451612903225806,,2018-11-20T17:16:00Z,0,0,"","",,
x34983118,RobParkerFS1,2018-11-20T04:42:32Z,x1064740753845284864,198,37,Smh. Wow. Thought the Arena Football League folded. What am I watching.,32,0.13617021276595745,,2018-11-20T17:16:00Z,0,0,"","",,
x250188760,RonWyden,2018-11-16T23:09:45Z,x1063569844723900419,623,306,Someone cozied up with wealthy coal execs has no place at the helm of the agency tasked with protecting the air we breathe and water we drink. https://t.co/lNcd0i2CnJ,51,0.05489773950484392,,2018-11-18T16:27:00Z,0,0,"","",,
x21269970,RoyBlunt,2018-11-16T21:10:49Z,x1063539913457569792,14,8,Great to see @BoysGrow – an innovative program that gives students hands-on experience in business and agriculture – expanding operations in the KC area https://t.co/SunbmE4eZQ,9,0.4090909090909091,,2018-11-18T16:27:00Z,0,0,"","",,
x19314586,SandoESPN,2018-11-20T06:02:09Z,x1064760792594112513,22,12,35 points in the fourth quarter tonight (seven more than the 1976 @steelers allowed in their final nine games).,4,0.11764705882352941,,2018-11-20T17:16:00Z,0,0,"","",,
x275572403,SASCMajority,2018-08-01T18:49:48Z,x1024728921366056962,6,3,"Today the Senate passed the conference report for the John S. McCain #FY19NDAA by by an overwhelming, bipartisan vote of 87-10. The text of the report, explanatory statement, and committee summary are available here: https://t.co/bqlPbk9ME2",1,0.1111111111111111,,2018-11-18T16:27:00Z,0,0,"","",,
x33750798,ScottWalker,2018-11-18T19:31:39Z,x1064239734023704576,175,19,Update from the northwoods. https://t.co/5CgUPKyzHt,71,0.36597938144329895,,2018-11-19T17:41:00Z,0,0,"","",,
x234406945,SDGovDaugaard,2018-11-11T14:51:02Z,x1061632398167810050,37,5,"Today is #ArmisticeDay100, the centennial of the end of World War I. In SD, our WWI memorial is the Soldiers and Sailors Building in Pierre. 

We owe our freedom the many who have worn the uniform of the United States. Please thank a veteran today. 🇺🇸 https://t.co/kgSH0oCkUS",1,0.023809523809523808,,2018-11-18T16:27:00Z,0,0,"","",,
x41634520,seanhannity,2018-11-20T02:39:00Z,x1064709665550929921,780,114,COMING UP ON #HANNITY… @williebosshog and @DBongino.,248,0.27740492170022374,,2018-11-20T17:16:00Z,0,0,"","",,
x54359015,SeanParnellAK,2014-12-01T22:12:25Z,x539542561925238784,14,5,"Thank you Alaska, it has been the honor of a lifetime to serve as your Governor. http://t.co/VvxBI19wYI",9,0.47368421052631576,,2018-11-18T16:27:00Z,0,0,"","",,
x234374703,Sen_JoeManchin,2018-11-19T02:13:39Z,x1064340897507229696,216,33,"I was home in Farmington today to honor the 50th anniversary of the Farmington No. 9 mine disaster. My uncle, neighbor and several high school classmates were in the mine when it exploded. https://t.co/nPCsbGbi7p",22,0.08835341365461848,,2018-11-19T17:41:00Z,0,0,"","",,
x76649729,SenAlexander,2018-11-16T16:19:22Z,x1063466568154271744,5,4,My statement on the @usedgov’s proposal to properly regulate Title IX so that colleges and universities will more fully understand their roles and responsibilities to better comply with the law. https://t.co/F3BYuxb3ee https://t.co/6KvORDEF93,10,1.1111111111111112,,2018-11-18T16:27:00Z,0,0,"","",,
x1068481578,SenAngusKing,2018-11-18T15:23:42Z,x1064177335153369089,230,31,"Great news for communities around Maine! Three rural regions – Millinocket, Windham and the Blue Hill Peninsula – will join @Neighborly to expand their broadband efforts and help Maine people access affordable, high-speed internet.",12,0.04597701149425287,,2018-11-19T17:41:00Z,0,0,"","",,
x233696188,SenateAgDems,2018-11-11T23:18:43Z,x1061760161461743616,4,1,"As we honor all those who have served our nation this #VeteransDay, we salute our farmer veterans. After bravely serving our nation, we owe it to them to ensure they have the resources they need to start and sustain fulfilling careers in agriculture.",0,0,,2018-11-18T16:27:00Z,0,0,"","",,
x104324860,SenateBanking,2018-11-01T20:41:28Z,x1058096707697893376,0,1,"Democrats are playing 'defense' against Wall Street deregulation, Sen. Sherrod Brown says https://t.co/oROHuB3OH5",0,0,,2018-11-18T16:27:00Z,0,0,"","",,
x172470598,SenateBudget,2016-07-12T19:16:59Z,x752944865370116096,9,2,"On July 12, 1974 the Congressional Budget and Impoundment Control Act of 1974, creating the Senate Budget Committee, was signed into law.",4,0.36363636363636365,,2018-11-18T16:27:00Z,0,0,"","",,
x73238146,SenateDems,2018-11-16T22:44:20Z,x1063563447122694144,1014,446,"The job of a judge is to protect the rights of Americans, including the right to vote. 

So why should we support a judicial nominee with a history of voter suppression? https://t.co/SJwtzs7E14",98,0.06712328767123288,,2018-11-18T16:27:00Z,0,0,"","",,
x55421408,SenateDoctors,2010-12-09T15:41:18Z,x12894565535064065,4,9,.@SenJohnBarrasso and @RogerWicker are speaking on the floor about the flawed #hcr law. Watch LIVE on CSPAN2: http://cs.pn/dpFfvi,1,0.07692307692307693,,2018-11-18T16:27:00Z,0,0,"","",,
x14344823,SenateGOP,2018-11-17T21:30:00Z,x1063907128715427840,456,130,"“Will Dems work with us, or simply put partisan politics ahead of country?”
 
Read on as @SenateMajLdr discusses the many bipartisan Senate accomplishments that signal great potential for a bipartisan Washington next Congress.
https://t.co/msC1e3LsLy",343,0.5853242320819113,,2018-11-18T16:27:00Z,0,0,"","",,
x1249982359,senatemajldr,2018-11-18T18:41:26Z,x1064227093070917632,18331,3288,"Well deserved, my friend. https://t.co/GXd1iXpqIV",977,0.04519172949720154,,2018-11-19T17:41:00Z,0,0,"","",,
x1074518754,SenatorBaldwin,2018-11-18T17:11:02Z,x1064204343371579393,118,39,"This Native American Heritage Month, we honor the traditions of Wisconsin’s 11 tribes &amp; celebrate their remarkable contributions through art, language, &amp; culture. Thank you to our Native American community for all you have done for this nation, &amp; for the great state of Wisconsin. https://t.co/MNOLYNlCfJ",4,0.025477707006369428,,2018-11-19T17:41:00Z,0,0,"","",,
x21157904,SenatorBurr,2018-11-16T20:15:04Z,x1063525881552011264,530,87,"Congratulations to my friend and long-time colleague, @SenOrrinHatch. An honor well-deserved. https://t.co/DmHmLKy94U",62,0.10048622366288493,,2018-11-18T16:27:00Z,0,0,"","",,
x117501995,SenatorCantwell,2018-11-19T00:56:00Z,x1064321357163491328,54,12,"#Telehealth services can provide an innovative way for individuals to access #healthcare.

I will continue working to connect our most vulnerable populations to the care they need. #RuralHealth",4,0.06060606060606061,,2018-11-19T17:41:00Z,0,0,"","",,
x109071031,SenatorCardin,2018-11-16T19:38:02Z,x1063516564899680256,38,6,"My wife Myrna and I just visited @baltimoreprints where co-owners Kyle Van Horn and Kim Bentley shared their skills producing custom artwork to help us promote Small Business Saturday, which is coming up on November 24. Remember to #BuyLocal and #ShopSmall this holiday season! https://t.co/myTOFKryou",3,0.06818181818181818,,2018-11-18T16:27:00Z,0,0,"","",,
x249787913,SenatorCarper,2018-11-16T19:50:31Z,x1063519704109715456,111,50,"If @POTUS intends to nominate Wheeler to be @EPA Administrator, then he must come before the Environment and Public Works Committee so that we can look at his record as Acting Administrator objectively to see if any improvements have been made at the agency since he took the helm https://t.co/PBCxqRbYSQ",12,0.07453416149068323,,2018-11-18T16:27:00Z,0,0,"","",,
x19726613,SenatorCollins,2018-11-17T16:35:52Z,x1063833105704906752,405,42,It’s inspiring to meet driven student leaders like Monique and Cheyenne from my hometown of Caribou who are in DC representing Jobs for Maine Graduates at @JAGNational’s Student Leadership Academy. They’re accompanied by Caribou High’s Dr. Valerie Waldemarson &amp; Tracy Westin. https://t.co/KO5O4djxrc,435,0.9731543624161074,,2018-11-18T16:27:00Z,0,0,"","",,
x247334603,SenatorDurbin,2018-11-17T23:51:02Z,x1063942621570260992,2188,710,The Trump Administration hasn’t made Saudi Arabia pay a serious price for its premeditated actions and brutal murder of Jamal Khashoggi. Appeasing its leadership undermines American values at home and abroad. https://t.co/v2d1iI4YAm,134,0.04623878536922015,,2018-11-18T16:27:00Z,0,0,"","",,
x291756142,SenatorEnzi,2018-11-17T14:34:00Z,x1063802438065561601,48,29,Every child deserves to grow up in a loving family. I am proud to once again cosponsor a Senate resolution to support #NationalAdoptionDay and #NationalAdoptionMonth. https://t.co/TsQ8Qdk1CU,8,0.1038961038961039,,2018-11-18T16:27:00Z,0,0,"","",,
x1071402577,SenatorFischer,2018-11-17T15:03:09Z,x1063809775887093762,22,3,"Happy Birthday to our @SASCMajority chairman and my good friend, Senator @JimInhofe. I hope you are enjoying your birthday surrounded by your wonderful family and friends. #HBD",13,0.52,,2018-11-18T16:27:00Z,0,0,"","",,
